step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
870.0,0,0.0,0.0,8.96236975735658,0,0.0,0.976627835111453,0,0.0
875.0,0,0.0,0.0,8.744967089805984,0,0.0,0.9918417487900661,0,0.0
880.0,0,0.0,0.0,11.107211583143988,0,0.0,0.9878593125679128,0,0.0
885.0,0,0.0,0.0,12.625199275128267,0,0.0,0.986601652153529,0,0.0
890.0,1,2.0,0.4,10.833721025333674,1,2.0,0.6606814363400662,1,2.0
895.0,1,7.0,2.3333333333333335,5.346562881075474,1,7.0,0.4178502558662414,1,7.0
900.0,2,16.0,3.2,8.11530760615789,2,16.0,0.585357138135009,2,16.0
905.0,0,0.0,0.0,6.765309432321774,0,1.0,0.6831254487124199,0,1.0
910.0,0,0.0,0.0,5.9276604819324525,0,0.0,0.7215514124255259,0,0.0
915.0,1,3.0,0.42857142857142855,7.995934844181371,1,3.0,0.655094687733413,1,3.0
920.0,1,8.0,1.0,10.173246098913975,1,8.0,0.6576842704405911,1,8.0
925.0,0,0.0,0.0,12.242541685600116,0,0.0,0.9847658254920136,0,0.0
930.0,0,0.0,0.0,9.461584272881122,0,0.0,0.6573350936735269,0,0.0
935.0,1,2.0,0.4,7.520860073854981,1,2.0,0.49114892883233857,1,2.0
940.0,1,7.0,1.1666666666666667,9.49515546762789,1,5.0,0.6532190250935479,1,5.0
945.0,1,12.0,1.7142857142857142,10.827455605137027,1,10.0,0.6643207586751889,1,10.0
950.0,1,17.0,2.8333333333333335,10.650221607694624,1,15.0,0.6616610719197132,1,15.0
955.0,0,0.0,0.0,10.427004646347104,0,0.0,0.9784408860748814,0,0.0
960.0,0,0.0,0.0,9.679741039032217,0,0.0,0.6907838295362532,0,0.0
965.0,1,4.0,0.8,8.039342874679914,1,4.0,0.5004016917740554,1,4.0
970.0,2,12.0,2.0,8.198172487149943,2,12.0,0.5383937066740987,2,12.0
975.0,0,0.0,0.0,8.621281067746695,0,1.0,0.7496115721790881,0,1.0
980.0,1,2.0,0.3333333333333333,5.014285665382995,1,2.0,0.49288815964711613,1,2.0
985.0,1,7.0,1.0,7.798036424140517,1,7.0,0.4897726829807618,1,7.0
990.0,0,0.0,0.0,9.520243540592515,0,0.0,0.9116263838474579,0,0.0
995.0,1,2.0,0.25,9.907749167545049,1,2.0,0.7462928958732749,1,2.0
1000.0,0,0.0,0.0,9.642654269616157,0,0.0,0.9891329631602379,0,0.0
1005.0,1,2.0,0.3333333333333333,9.311696263023938,1,2.0,0.49986136407087256,1,2.0
1010.0,0,0.0,0.0,10.987124901016387,0,0.0,0.9913884941432922,0,0.0
1015.0,1,1.0,0.2,9.266764589785572,1,1.0,0.6547963897962042,1,1.0
1020.0,1,6.0,1.2,7.692084438688478,1,6.0,0.5178244445965546,1,6.0
1025.0,2,16.0,2.6666666666666665,8.716497734573123,2,16.0,0.4523641710928554,2,16.0
1030.0,0,0.0,0.0,8.09163161265891,0,1.0,0.6872443991066891,0,1.0
1035.0,0,0.0,0.0,6.65914822882377,0,0.0,0.994066384223697,0,0.0
1040.0,0,0.0,0.0,10.327381335100839,0,0.0,0.979747509154917,0,0.0
1045.0,0,0.0,0.0,10.940506219242724,0,0.0,0.8599789191153723,0,0.0
1050.0,1,1.0,0.16666666666666666,8.870921683090286,1,1.0,0.49570067784862226,1,1.0
1055.0,1,6.0,1.5,6.593900067917372,1,6.0,0.4403538389386248,1,6.0
1060.0,0,0.0,0.0,7.749453791126686,0,0.0,0.8302080999854525,0,0.0
1065.0,0,0.0,0.0,9.129695604716016,0,0.0,0.9921987943226664,0,0.0
