step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
495.0,14,170.0,7.7272727272727275,3.2292587398297643,5,61.0,0.30144170618816024,8,111.0,0.07427025907735088,13,172.0
500.0,15,239.0,9.958333333333334,3.358274096820679,7,90.0,0.10073622040450289,8,151.0,0.0,15,241.0
505.0,9,196.0,9.333333333333334,4.9163033885725484,1,27.0,0.30520877195707175,8,191.0,0.15451043112973709,9,218.0
510.0,6,74.0,3.0833333333333335,6.8837177541041745,1,12.0,0.5563009829312333,3,147.0,0.4193055866300363,4,159.0
515.0,3,51.0,1.8888888888888888,9.010229781990217,0,0.0,0.5683242491329097,2,76.0,0.42596169781709575,2,76.0
520.0,6,71.0,2.84,8.170751125526705,1,5.0,0.24537699327191884,4,91.0,0.2674080789561625,5,96.0
525.0,8,104.0,5.473684210526316,6.07253306647287,1,10.0,0.39375926243598863,6,119.0,0.06971805701172579,7,129.0
530.0,7,128.0,8.533333333333333,4.720408368227924,0,2.0,0.2207350086058465,7,153.0,0.04824952640123214,7,155.0
535.0,7,163.0,10.1875,5.766234069913535,0,0.0,0.4281877522480727,7,190.0,0.39313230078622147,7,190.0
540.0,5,77.0,4.529411764705882,5.422743175976476,1,3.0,0.3278949673846555,4,120.0,0.3235097019344446,5,123.0
545.0,9,110.0,5.238095238095238,5.544212824562434,2,10.0,0.4821264409664577,6,123.0,0.13072248607157536,8,133.0
550.0,8,150.0,7.142857142857143,5.506678993043969,2,20.0,0.19468751385684216,6,153.0,0.0765756791124584,8,173.0
555.0,10,198.0,9.9,4.976783470804246,3,33.0,0.0,7,188.0,0.11681192207575876,10,221.0
560.0,10,248.0,16.533333333333335,3.522055227302599,3,48.0,0.19008553376305856,7,223.0,0.11415620543156203,10,271.0
565.0,7,218.0,14.533333333333333,3.871647015883671,3,63.0,0.12906219316695935,4,212.0,0.06511351814618958,7,275.0
570.0,8,257.0,18.357142857142858,4.609148397409807,4,84.0,0.3032339878835542,4,198.0,0.0,8,282.0
575.0,9,297.0,18.5625,4.149116718017163,4,104.0,0.32350751128042393,4,218.0,0.18946637288913742,8,322.0
580.0,9,301.0,17.705882352941178,4.105852258904413,5,86.0,0.16412031519235906,4,238.0,0.0,9,324.0
585.0,9,346.0,19.22222222222222,4.94874867422007,5,111.0,0.0,4,260.0,0.32283016271588516,9,371.0
590.0,12,395.0,20.789473684210527,3.923577124838948,5,136.0,0.0,6,282.0,0.1294779999231514,11,418.0
595.0,12,450.0,22.5,4.061885922075586,5,161.0,0.15727325236144807,6,312.0,0.08571386957594467,11,473.0
600.0,12,510.0,25.5,3.363131160996395,5,186.0,0.1990400908602117,7,347.0,0.0014543243946771903,12,533.0
605.0,16,580.0,27.61904761904762,2.437691840745722,7,216.0,0.12824563312934903,8,387.0,9.85342554824264e-07,15,603.0
610.0,9,407.0,16.958333333333332,4.189885367833596,3,123.0,0.21088096081099858,5,403.0,0.1366560525313055,8,526.0
615.0,8,447.0,17.192307692307693,6.6285725025896465,3,66.0,0.3899652436552903,5,406.0,0.0,8,472.0
