step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
880.0,23,948.0,24.94736842105263,4.054794970055065,10,924.0,0.22234427556969452,8,259.0,0.1635325465080691,18,1183.0
885.0,27,1067.0,24.813953488372093,3.9126855635456965,10,972.0,0.1423539780578095,9,301.0,0.1997394635779833,19,1273.0
890.0,23,1102.0,25.045454545454547,4.3135418390273195,7,931.0,0.1527428510348938,10,345.0,0.16480857334382404,17,1276.0
895.0,24,1219.0,29.73170731707317,4.688077221184975,7,966.0,0.22609132896214762,11,397.0,0.00022299399965123996,18,1363.0
900.0,22,1141.0,31.694444444444443,3.161354122248176,5,710.0,0.16066112730517293,11,452.0,0.0,16,1162.0
905.0,19,954.0,28.058823529411764,3.4102189941288867,3,467.0,0.2296215988485172,10,497.0,0.19663590112239598,13,964.0
910.0,17,528.0,15.085714285714285,3.739743428903766,4,483.0,0.19001024926065918,10,547.0,0.269802123837741,14,1030.0
915.0,25,625.0,16.89189189189189,2.04217507312909,9,515.0,0.21349232371563934,12,600.0,0.010023131476409777,21,1115.0
920.0,29,765.0,19.615384615384617,2.5136176878998375,10,560.0,0.14933401969714794,14,669.0,0.06316600157340398,24,1229.0
925.0,30,914.0,21.761904761904763,2.1929316812442594,11,614.0,0.1337552118566531,14,739.0,0.09443214327978738,25,1353.0
930.0,26,724.0,16.837209302325583,3.4398685126395034,13,674.0,3.607903977965102e-05,8,535.0,0.10094961113343064,21,1209.0
935.0,25,789.0,19.24390243902439,3.9490025713279113,10,696.0,0.28145697871863773,9,469.0,0.08527097893800238,19,1165.0
940.0,25,898.0,21.902439024390244,3.6360371277212047,11,728.0,0.1368358229123055,8,499.0,0.03290037248721111,19,1227.0
945.0,21,907.0,23.86842105263158,4.0127805132281305,8,736.0,0.10186814190977776,8,539.0,0.10193756152317882,16,1275.0
950.0,10,327.0,9.617647058823529,4.76185862964708,6,682.0,0.16453189008528463,3,375.0,0.29024239513804123,9,1057.0
955.0,8,185.0,5.285714285714286,6.527255662311916,6,633.0,0.1746042288109757,2,129.0,0.48801890396335806,8,762.0
960.0,11,210.0,6.0,5.059581078515527,8,871.0,0.018252706676083617,3,121.0,0.31989089445708824,11,992.0
965.0,17,284.0,9.466666666666667,3.8768100054780468,12,1074.0,0.15094363945524597,5,139.0,0.2351454345592809,17,1213.0
970.0,21,363.0,11.34375,2.5457572135703854,12,1132.0,0.11324375520820486,5,152.0,0.0023793817590751563,17,1284.0
975.0,22,471.0,14.71875,2.918801527414593,13,1195.0,3.7471262981134307e-05,6,182.0,0.04204293202259181,19,1377.0
980.0,23,584.0,18.838709677419356,2.728670881727037,13,1260.0,0.06432686760349778,7,215.0,2.178548535070964e-05,20,1475.0
985.0,25,702.0,20.647058823529413,2.181351661271933,13,1325.0,0.1270334990832151,7,250.0,0.2138977832988588,20,1575.0
990.0,26,826.0,22.944444444444443,2.502789973235645,14,1394.0,0.03828768132548753,7,285.0,0.0,21,1679.0
995.0,25,951.0,25.026315789473685,3.362143731568709,14,1464.0,0.032143370763281706,7,320.0,0.11512760599245593,21,1784.0
1000.0,26,1078.0,30.8,2.5178813453762516,15,1536.0,0.11413286445374711,7,355.0,0.018017350119336924,22,1891.0
1005.0,22,1023.0,29.228571428571428,2.6804586712122904,15,1611.0,0.10323610862599672,3,265.0,0.1937071820797389,18,1876.0
1010.0,24,1138.0,31.61111111111111,3.667479477652743,16,1692.0,0.14203049036950588,4,223.0,0.28283506446474,20,1915.0
1015.0,14,655.0,17.7027027027027,4.580826247221253,7,1374.0,0.2607688254616007,3,235.0,0.0,10,1609.0
1020.0,15,727.0,20.194444444444443,6.084716310818704,8,1210.0,0.17439020928054996,3,254.0,0.542301236958754,11,1464.0
1025.0,15,656.0,18.22222222222222,5.3767542266212525,9,1253.0,2.2913721545940823e-05,0,109.0,0.6462816504297937,9,1362.0
1030.0,16,732.0,20.914285714285715,5.722640954682233,9,1298.0,0.0,1,3.0,0.4870413047649052,10,1301.0
1035.0,17,815.0,31.346153846153847,3.741426001965162,9,1343.0,0.13911552397561558,2,11.0,1.809401224052037e-05,11,1354.0
1040.0,16,880.0,38.26086956521739,2.8369971611571474,9,1388.0,0.11017551621088972,2,21.0,0.3616949681903793,11,1409.0
1045.0,19,964.0,40.166666666666664,1.8188710680647262,11,1453.0,0.029799368845819827,2,31.0,0.4811103354850133,13,1484.0
1050.0,21,1059.0,40.73076923076923,1.5479616514479777,12,1512.0,0.0,3,42.0,0.006431219482469791,15,1554.0
1055.0,20,1158.0,42.888888888888886,2.1272178541285336,12,1572.0,0.07337213131538561,3,56.0,0.21047845593409503,15,1628.0
1060.0,22,1246.0,42.96551724137931,2.3698191043535677,12,1615.0,0.00027841408785420025,5,76.0,0.0003805118148849164,17,1691.0
1065.0,22,1356.0,45.2,2.197221023143685,12,1675.0,0.0953210712780659,5,101.0,0.16727781743060333,17,1776.0
1070.0,22,1279.0,41.25806451612903,2.028943418593459,10,1610.0,0.032593846443388134,7,132.0,0.11788648470908297,17,1742.0
1075.0,24,1392.0,42.18181818181818,3.0679401864580114,10,1590.0,0.0,8,170.0,1.4201123173060683e-05,18,1760.0
1080.0,19,1424.0,45.935483870967744,3.502749835823334,9,1619.0,0.0,5,177.0,0.1101844779069991,14,1796.0
1085.0,22,1522.0,50.733333333333334,2.9594830917069226,9,1666.0,0.22478875338717483,6,176.0,1.3211298414426842e-05,15,1842.0
1090.0,21,1622.0,54.06666666666667,2.9326191383097173,9,1711.0,0.23998902514472203,6,206.0,0.11529727886880711,15,1917.0
1095.0,23,1731.0,54.09375,2.389566834227919,12,1763.0,0.07544393287563027,6,236.0,0.048132268294514925,18,1999.0
