step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
795.0,26,1401.0,26.942307692307693,4.6371068971546965,26,1755.0,0.2550639673922722,26,1755.0
800.0,19,1357.0,26.096153846153847,4.482566270848036,19,1712.0,0.19800512465434505,19,1712.0
805.0,26,1462.0,28.115384615384617,4.151169620761586,26,1775.0,0.15341739901480214,26,1775.0
810.0,35,1623.0,33.8125,3.5722257019324726,35,1930.0,0.09766571293796286,35,1930.0
815.0,36,1799.0,39.108695652173914,2.6850391357636703,36,2106.0,0.05004108315673282,36,2106.0
820.0,37,1984.0,46.13953488372093,1.8724703285592839,37,2291.0,0.0944849368289174,37,2291.0
825.0,31,2028.0,47.16279069767442,1.43021480833239,31,2324.0,0.09209143016673259,31,2324.0
830.0,25,1996.0,40.734693877551024,4.069354099890187,25,2249.0,0.2180242895441145,25,2249.0
835.0,25,2102.0,41.21568627450981,4.373086723703665,25,2309.0,0.20695863758340163,25,2309.0
840.0,33,2246.0,47.787234042553195,2.637073706179073,33,2453.0,0.050548869633910795,33,2453.0
845.0,36,2357.0,49.104166666666664,2.8471289544783125,36,2564.0,0.10687519068652117,36,2564.0
850.0,40,2545.0,56.55555555555556,1.4335504576667637,40,2752.0,0.04544931764124756,40,2752.0
855.0,38,2729.0,56.854166666666664,2.3519639271421062,38,2936.0,0.11712913601088278,38,2936.0
860.0,38,2919.0,63.45652173913044,2.061469234288268,38,3126.0,0.06279805661950497,38,3126.0
865.0,34,2939.0,56.51923076923077,3.5471384744462027,34,3178.0,0.17320739809133134,34,3178.0
870.0,26,2869.0,55.17307692307692,3.8351438463650784,26,3115.0,0.19718810042264523,26,3115.0
875.0,31,3007.0,57.82692307692308,3.4426170740895756,31,3213.0,0.11313888156325778,31,3213.0
880.0,37,3177.0,62.294117647058826,2.6165860326568597,37,3383.0,0.088166732437192,37,3383.0
885.0,41,3380.0,68.9795918367347,1.9127383688566926,41,3586.0,0.04222576664345331,41,3586.0
890.0,43,3593.0,73.3265306122449,1.7637365901527366,43,3799.0,0.08120917966178103,43,3799.0
895.0,43,3808.0,77.71428571428571,1.5527821181112114,43,4014.0,0.04699075676120492,43,4014.0
900.0,45,4028.0,82.20408163265306,1.1929856004239545,45,4234.0,0.04085067394043632,45,4234.0
905.0,45,4253.0,78.75925925925925,1.4371650505251994,45,4459.0,0.0692735633299162,45,4459.0
910.0,48,4425.0,80.45454545454545,1.3711831592053574,48,4631.0,0.04737188732105148,48,4631.0
915.0,49,4669.0,83.375,1.6853717792141236,49,4875.0,0.06908767826608345,49,4875.0
920.0,49,4914.0,86.21052631578948,1.510035428011919,49,5120.0,0.042938991425931064,49,5120.0
925.0,51,5169.0,90.6842105263158,1.486726923050426,51,5375.0,0.07004359758790835,51,5375.0
930.0,51,5424.0,95.15789473684211,1.185959092958935,51,5630.0,0.05597246582761538,51,5630.0
935.0,53,5684.0,99.71929824561404,0.8704327265744259,53,5890.0,0.03321627773456653,53,5890.0
940.0,53,5949.0,91.52307692307693,1.677695752903226,53,6155.0,0.09313648671725704,53,6155.0
945.0,59,6230.0,95.84615384615384,1.1789006335956294,59,6436.0,0.06016062337539439,59,6436.0
950.0,59,6525.0,94.56521739130434,1.583567305718922,59,6731.0,0.07366787628512131,59,6731.0
955.0,59,6820.0,101.7910447761194,1.012211719886359,59,7026.0,0.03140123652793605,59,7026.0
960.0,61,7123.0,104.75,1.2277902951238338,61,7329.0,0.029046307897101952,61,7329.0
965.0,61,7428.0,107.65217391304348,1.2312910481228254,61,7634.0,0.04148174046393497,61,7634.0
970.0,63,7739.0,112.15942028985508,1.1333086274716688,63,7945.0,0.043180034847006575,63,7945.0
975.0,65,8056.0,113.46478873239437,1.0539069446457037,65,8262.0,0.04804550097017028,65,8262.0
980.0,67,8385.0,116.45833333333333,0.979976338825082,67,8591.0,0.028041548177837893,67,8591.0
985.0,67,8720.0,117.83783783783784,1.2600360328822506,67,8926.0,0.05525347351910465,67,8926.0
990.0,68,9056.0,124.05479452054794,0.7532664096711283,68,9262.0,0.02773874435260397,68,9262.0
995.0,69,9401.0,128.78082191780823,0.7361698140850389,69,9607.0,0.026194776468198955,69,9607.0
1000.0,69,9746.0,129.94666666666666,0.7450294909169151,69,9952.0,0.05571780905211906,69,9952.0
1005.0,71,10099.0,134.65333333333334,0.6612723066788571,71,10305.0,0.02502908981964274,71,10305.0
1010.0,71,10454.0,129.06172839506172,1.3069744686582343,71,10660.0,0.07604893402746256,71,10660.0
1015.0,73,10812.0,136.86075949367088,0.9313664987220953,73,11018.0,0.05081840701124852,73,11018.0
1020.0,73,11177.0,137.98765432098764,1.1244631942774612,73,11383.0,0.04833095050061292,73,11383.0
1025.0,71,9448.0,113.83132530120481,1.1749730236804277,71,11026.0,0.033179259397367225,71,11026.0
1030.0,62,7169.0,87.42682926829268,2.120774631225269,62,9657.0,0.08344603599632391,62,9657.0
1035.0,57,5501.0,67.08536585365853,2.2070532784576886,57,9945.0,0.0666031116294861,57,9945.0
1040.0,53,4496.0,56.91139240506329,1.8156560408503057,53,10215.0,0.07899500784894094,53,10215.0
1045.0,55,4331.0,56.246753246753244,1.4901049481030266,55,10480.0,0.06594550223322813,55,10480.0
1050.0,61,4624.0,60.8421052631579,0.8630890794544356,61,10773.0,0.039362655130779474,61,10773.0
1055.0,67,4889.0,63.493506493506494,1.0228888118708854,67,11038.0,0.027007735235810813,67,11038.0
1060.0,70,5233.0,68.85526315789474,0.9914209639094553,70,11382.0,0.02126513233540923,70,11382.0
1065.0,70,5583.0,73.46052631578948,0.9373316658504561,70,11732.0,0.026793899804375326,70,11732.0
1070.0,70,5933.0,80.17567567567568,0.7007784146698388,70,12082.0,0.025951800377589727,70,12082.0
1075.0,70,6283.0,82.67105263157895,1.0396294582752377,70,12432.0,0.02752959484738805,70,12432.0
1080.0,70,6633.0,89.63513513513513,0.6975010559743916,70,12782.0,0.026588498645080387,70,12782.0
1085.0,73,6986.0,86.24691358024691,1.136836057935609,73,13135.0,0.0487397781579686,73,13135.0
1090.0,74,7356.0,91.95,0.9499761477455528,74,13505.0,0.04529356512168195,74,13505.0
1095.0,76,7729.0,96.6125,0.6631351384231587,76,13878.0,0.024339416152513265,76,13878.0
1100.0,76,8109.0,101.3625,0.6457995404901071,76,14258.0,0.024268386182894737,76,14258.0
1105.0,76,8489.0,106.1125,0.6627978752829436,76,14638.0,0.03665702301162146,76,14638.0
1110.0,74,8836.0,110.45,0.800024374756282,74,14985.0,0.025338340152477986,74,14985.0
1115.0,74,9206.0,113.65432098765432,0.7749440851993642,74,15355.0,0.025308350971442992,74,15355.0
1120.0,76,9579.0,115.40963855421687,0.9227866012864492,76,15728.0,0.024875656370752158,76,15728.0
1125.0,76,9959.0,121.45121951219512,0.9801491495764515,76,16108.0,0.02454946373887379,76,16108.0
1130.0,76,10339.0,126.08536585365853,0.977715625507768,76,16488.0,0.02445201702274671,76,16488.0
1135.0,76,10719.0,132.33333333333334,0.8170006840257632,76,16868.0,0.03543293908846374,76,16868.0
1140.0,76,11099.0,138.7375,0.6786480116846981,76,17248.0,0.024281035899897167,76,17248.0
1145.0,76,11479.0,141.71604938271605,0.77842701956872,76,17628.0,0.024642972408666558,76,17628.0
1150.0,76,11859.0,148.2375,0.6573880637944709,76,18008.0,0.02445523434059598,76,18008.0
1155.0,76,12239.0,147.4578313253012,0.8653131466196505,76,18388.0,0.05464979299651587,76,18388.0
1160.0,78,12626.0,153.97560975609755,0.5840252797887924,78,18775.0,0.04430037646316133,78,18775.0
1165.0,76,12999.0,154.75,0.6579698738230947,76,19148.0,0.0424293605497604,76,19148.0
1170.0,78,13388.0,159.38095238095238,0.8468729274834382,78,19537.0,0.02355635921273002,78,19537.0
1175.0,72,11978.0,139.27906976744185,1.3355495866787994,72,19249.0,0.05179326455952461,72,19249.0
1180.0,64,9420.0,113.49397590361446,1.7030586704455983,64,17988.0,0.054601877486140316,64,17988.0
1185.0,55,7487.0,89.13095238095238,2.2757269218643166,55,17955.0,0.08992153061037889,55,17955.0
1190.0,50,5939.0,72.42682926829268,2.248677114176149,50,18219.0,0.07557105240207507,50,18219.0
1195.0,53,5528.0,69.9746835443038,2.002150156306802,53,18480.0,0.07525799002311256,53,18480.0
1200.0,60,5815.0,76.51315789473684,1.1518677350880349,60,18768.0,0.039265321562529966,60,18768.0
1205.0,67,6132.0,78.61538461538461,1.109061872474701,67,19085.0,0.04131793811900483,67,19085.0
1210.0,72,6481.0,85.27631578947368,0.7287014144957272,72,19434.0,0.02632308731370273,72,19434.0
1215.0,72,6841.0,85.5125,1.1723752148337963,72,19794.0,0.04896865768272885,72,19794.0
1220.0,68,6096.0,78.15384615384616,0.7980918242894537,68,19163.0,0.03338855685836809,68,19163.0
1225.0,59,4609.0,56.901234567901234,1.951322647686256,59,17605.0,0.09151137042500916,59,17605.0
1230.0,53,3446.0,41.51807228915663,2.5372028967914995,53,16987.0,0.09885431609386539,53,16987.0
1235.0,48,2125.0,27.243589743589745,2.0879663863965203,48,17234.0,0.08434395303673842,48,17234.0
1240.0,54,1683.0,21.303797468354432,1.7875474854398603,54,17482.0,0.07212686466074664,54,17482.0
1245.0,61,1971.0,25.93421052631579,1.0263811306883825,61,17771.0,0.03345562367639482,61,17771.0
1250.0,66,2291.0,30.144736842105264,0.686143904638991,66,18093.0,0.02625813396325306,66,18093.0
1255.0,72,2645.0,35.266666666666666,0.4768524841861634,72,18447.0,0.025849841689799195,72,18447.0
1260.0,72,3005.0,39.53947368421053,0.6335248763877402,72,18807.0,0.025486861723868142,72,18807.0
1265.0,73,3366.0,42.075,0.6422366227273224,73,19168.0,0.014352094001146056,73,19168.0
1270.0,76,3742.0,45.63414634146341,0.9226716218736919,76,19544.0,0.025211350539314063,76,19544.0
1275.0,76,4122.0,51.525,0.6162058395992454,76,19924.0,0.02424539151701703,76,19924.0
1280.0,76,4502.0,55.58024691358025,0.8040791354040503,76,20304.0,0.02455568854830073,76,20304.0
1285.0,76,4882.0,61.025,0.6718982845512261,76,20684.0,0.02458734196330098,76,20684.0
1290.0,71,4637.0,57.24691358024691,0.856155303564713,71,20247.0,0.036461808372471344,71,20247.0
1295.0,62,3973.0,49.6625,1.7866781007861108,62,18628.0,0.0556871653973003,62,18628.0
1300.0,53,3462.0,40.72941176470588,2.370263213901257,53,18526.0,0.10031519398535933,53,18526.0
1305.0,50,2786.0,33.97560975609756,2.356128231765354,50,18787.0,0.09242171354901635,50,18787.0
1310.0,54,2756.0,34.02469135802469,1.946305724744169,54,19045.0,0.08272006838207036,54,19045.0
1315.0,61,3049.0,40.11842105263158,0.8461412406400942,61,19338.0,0.0421303800053274,61,19338.0
1320.0,69,3380.0,43.896103896103895,0.760710758168187,69,19669.0,0.039285488443221446,69,19669.0
1325.0,72,3737.0,47.30379746835443,0.7410458142424642,72,20027.0,0.026539727539067946,72,20027.0
1330.0,74,4105.0,51.3125,0.9395630517256587,74,20395.0,0.036542916069452404,74,20395.0
1335.0,75,4476.0,53.9277108433735,0.8985374230460258,75,20766.0,0.03359696641815774,75,20766.0
1340.0,78,4863.0,57.892857142857146,0.9627232990804209,78,21153.0,0.02392030315104794,78,21153.0
1345.0,78,5253.0,62.535714285714285,0.8276780590264061,78,21543.0,0.035477257084514484,78,21543.0
1350.0,80,5648.0,67.23809523809524,0.6109952081940291,80,21938.0,0.03466525235115796,80,21938.0
1355.0,80,6048.0,72.0,0.6031112455131437,80,22338.0,0.02274181726361114,80,22338.0
1360.0,81,6449.0,74.1264367816092,0.713516375868612,81,22739.0,0.033294135932819394,81,22739.0
1365.0,82,6859.0,79.75581395348837,0.5827010136456441,82,23149.0,0.022382033712447673,82,23149.0
1370.0,82,7269.0,80.76666666666667,1.191179636049826,82,23559.0,0.0560268809509716,82,23559.0
1375.0,82,7679.0,86.28089887640449,1.0294227779544562,82,23969.0,0.04513621278719676,82,23969.0
1380.0,77,7617.0,85.58426966292134,0.7656035874528838,77,23481.0,0.04133494612265592,77,23481.0
1385.0,70,7242.0,81.37078651685393,1.5234672194369503,70,22143.0,0.04955263256799091,70,22143.0
1390.0,61,6908.0,76.75555555555556,2.0435388446518754,61,22456.0,0.0814932435538906,61,22456.0
