step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
785.0,9,154.0,8.105263157894736,4.902394474487571,1,16.0,0.43679781382385807,7,140.0,5.780794462548753e-06,8,156.0
790.0,8,194.0,11.411764705882353,6.066357951217675,1,21.0,0.6204047065848227,7,175.0,0.12015533642831093,8,196.0
795.0,8,234.0,13.0,4.162021870896165,1,26.0,0.4837480186681821,7,210.0,0.03838100604664845,8,236.0
800.0,11,282.0,13.428571428571429,4.170855764073068,1,31.0,0.3352555065254536,9,253.0,0.09492651723263441,10,284.0
805.0,9,285.0,14.25,4.7272206178741625,2,41.0,0.3748157417591836,7,252.0,0.2058098590991083,9,293.0
810.0,10,332.0,15.80952380952381,5.186620328105659,3,55.0,0.46682827711957225,7,281.0,0.11915861015878182,10,336.0
815.0,13,389.0,16.91304347826087,4.365385747299389,4,73.0,0.30713100373944213,8,320.0,0.0026158695703983235,12,393.0
820.0,6,104.0,4.7272727272727275,4.909442246294099,5,97.0,0.1576751359516758,1,115.0,0.31890004637532676,6,212.0
825.0,6,122.0,5.304347826086956,7.361192741118274,5,114.0,0.40229999373624953,1,14.0,0.40236079568427685,6,128.0
830.0,8,157.0,6.038461538461538,7.270459451718158,5,139.0,0.4024707734143497,2,26.0,0.2573275731494008,7,165.0
835.0,6,54.0,2.076923076923077,6.595984752212403,3,17.0,0.3974653222143555,3,41.0,0.35705943373683613,6,58.0
840.0,9,90.0,3.0,5.62554069049961,3,32.0,0.14422339908501666,5,64.0,0.30347763651636256,8,96.0
845.0,8,95.0,3.064516129032258,7.936252088507733,2,29.0,0.22875328398898462,6,91.0,0.41373737296972524,8,120.0
850.0,7,123.0,4.392857142857143,6.945533370234126,2,16.0,0.42178048367241483,5,107.0,0.17099884459466824,7,123.0
855.0,14,178.0,6.592592592592593,5.104273064138299,4,32.0,0.18694429058866155,9,146.0,0.00038895222791870114,13,178.0
860.0,12,231.0,9.24,5.139257430468526,5,56.0,0.16295658495928525,7,179.0,0.20955893369307885,12,235.0
865.0,12,291.0,11.64,4.751555644524802,5,83.0,0.31133943787125645,7,210.0,0.17787690499096545,12,293.0
870.0,8,118.0,4.538461538461538,5.0833016176938095,6,111.0,0.34173026432976905,2,122.0,0.2063234613318712,8,233.0
875.0,10,166.0,6.148148148148148,6.33605157407806,7,144.0,3.382376226651449e-05,3,22.0,0.11718542944956467,10,166.0
880.0,13,223.0,7.689655172413793,5.381036295813638,7,179.0,0.0,5,44.0,0.15303277225591083,12,223.0
885.0,13,288.0,12.0,4.230853149919144,7,214.0,0.05043558941028571,6,74.0,0.20410757195456464,13,288.0
890.0,16,360.0,15.652173913043478,2.5280648453535406,9,256.0,0.09487137221101508,6,104.0,0.14468126571943984,15,360.0
895.0,16,436.0,16.76923076923077,2.643399365029217,9,301.0,0.15539675429717428,7,135.0,0.016067456120274506,16,436.0
900.0,11,251.0,9.653846153846153,3.793419897881148,5,229.0,0.19348416172098082,6,148.0,0.06632224350379372,11,377.0
905.0,11,226.0,7.290322580645161,5.681214237070274,3,119.0,0.42514745406324006,7,183.0,0.18500225439178794,10,302.0
910.0,4,52.0,1.7333333333333334,6.90135138543911,3,118.0,0.30225703357710687,1,89.0,0.45962383285377006,4,207.0
915.0,9,79.0,2.6333333333333333,7.055395183284833,6,143.0,0.3831225053940035,2,14.0,0.30378518842788665,8,157.0
920.0,11,131.0,4.678571428571429,6.673884282717746,7,177.0,0.3041318745902358,4,32.0,0.2231836563210543,11,209.0
925.0,14,192.0,6.620689655172414,4.282845168908708,9,216.0,0.1401823532035767,4,52.0,0.3177623316603136,13,268.0
930.0,12,242.0,8.642857142857142,5.672984382466942,7,243.0,0.18013651249202794,5,73.0,0.2018772426053406,12,316.0
935.0,14,305.0,12.2,4.3605954766416595,9,281.0,0.04066712940379047,5,98.0,0.24313847924993265,14,379.0
940.0,14,374.0,14.96,4.187375364247356,8,320.0,0.10377294521803461,6,128.0,0.2411210459317903,14,448.0
945.0,15,446.0,17.153846153846153,3.6247449411671577,8,360.0,0.004591394205023376,7,160.0,4.1580336856486036e-05,15,520.0
950.0,12,340.0,14.166666666666666,3.2998236328568322,7,290.0,0.18630288311737336,5,124.0,0.03260536520501276,12,414.0
955.0,16,413.0,17.208333333333332,3.587661402636151,9,330.0,0.10234320330862938,6,152.0,0.13556303270504197,15,482.0
960.0,15,344.0,14.333333333333334,1.8455702492133206,7,279.0,0.078344840362269,6,182.0,0.0,13,461.0
965.0,9,210.0,8.4,4.687695918025553,5,130.0,0.19702095325416413,4,156.0,0.2548380567909388,9,286.0
970.0,11,229.0,8.178571428571429,4.764706472486002,3,135.0,0.23402183529423556,7,183.0,0.2860276894074464,10,318.0
975.0,16,295.0,9.516129032258064,4.805675303682628,7,164.0,0.1013869763982734,8,220.0,0.08102392766841994,15,384.0
980.0,16,369.0,13.178571428571429,3.9478082467952698,8,196.0,0.006323166884759795,8,260.0,0.07691643304361577,16,456.0
985.0,16,255.0,9.107142857142858,3.399902007858688,9,240.0,0.13148417710211116,5,214.0,0.09316358682037915,14,454.0
990.0,9,122.0,4.6923076923076925,5.041073190983013,6,181.0,0.2543098477607877,3,114.0,0.3051228020816455,9,295.0
995.0,11,113.0,3.896551724137931,5.016317008128209,6,199.0,0.2456832036828406,2,85.0,0.5247777990685233,8,284.0
1000.0,13,149.0,4.966666666666667,5.575606140664521,7,216.0,0.0004294410858853965,6,104.0,0.3387912447594897,13,320.0
1005.0,13,190.0,7.3076923076923075,4.093444713877346,7,251.0,0.017206576077381283,6,92.0,0.179929855493016,13,343.0
1010.0,14,244.0,9.76,3.603421353208723,8,293.0,0.17772386156400444,5,62.0,0.1385828482343782,13,355.0
1015.0,16,318.0,13.25,3.1191611144965563,8,333.0,0.18884185985742244,8,96.0,0.1906906540137411,16,429.0
1020.0,17,401.0,16.708333333333332,1.7068217692945147,9,376.0,0.14394657852860723,8,136.0,0.003834350473169826,17,512.0
1025.0,15,439.0,15.678571428571429,3.0717181256802775,9,421.0,0.1775413085509629,6,150.0,0.04535659176508667,15,571.0
1030.0,15,514.0,17.133333333333333,4.876850455520847,9,466.0,0.0012622514584957232,6,159.0,0.17999371054215324,15,625.0
1035.0,17,598.0,18.12121212121212,4.416274798137573,10,516.0,0.1485003306664439,7,193.0,0.12277005603926153,17,709.0
1040.0,15,568.0,17.75,4.211275565001108,8,511.0,0.1750041782362355,7,228.0,0.06112736191962739,15,739.0
1045.0,11,467.0,15.064516129032258,5.26276083209178,9,489.0,0.1228429562846786,2,101.0,0.34314022979429465,11,590.0
1050.0,9,186.0,6.413793103448276,6.835370499397741,6,352.0,0.43580960586918466,2,93.0,0.0,8,445.0
1055.0,10,148.0,4.625,6.688626288817785,6,67.0,0.3216843163356101,2,105.0,0.4331867284504131,8,172.0
1060.0,10,85.0,3.0357142857142856,6.2438564299475825,10,89.0,0.11154793478655095,0,51.0,0.7121030088569632,10,140.0
1065.0,14,147.0,5.25,5.341950414430462,12,149.0,0.17368161685141742,1,6.0,0.5612889696288728,13,155.0
1070.0,9,83.0,2.7666666666666666,4.882823199780463,5,105.0,0.2458509147891534,4,18.0,0.06877339321049772,9,123.0
1075.0,9,128.0,4.266666666666667,7.564900681717798,5,92.0,0.3006672002828485,4,42.0,0.44436619759096974,9,134.0
1080.0,3,5.0,0.17857142857142858,7.603619100815849,3,65.0,0.12931040851945788,0,14.0,0.6014185734391472,3,79.0
1085.0,3,20.0,0.7407407407407407,9.663728542522962,3,22.0,0.3750116895400247,0,0.0,0.4362901779801115,3,22.0
1090.0,3,35.0,1.8421052631578947,9.790435288721598,3,35.0,0.2261465624578814,0,0.0,1.0,3,35.0
1095.0,0,0.0,0.0,7.871291844909433,0,15.0,0.19268710592283042,0,0.0,1.0,0,15.0
1100.0,2,3.0,0.2727272727272727,9.173081487302897,1,3.0,0.531317569551144,0,2.0,0.8722760600181314,1,5.0
1105.0,2,12.0,1.2,7.438289203961716,2,12.0,0.24882141630848364,0,2.0,0.8977375509003144,2,14.0
1110.0,3,26.0,2.3636363636363638,6.414291257108687,3,26.0,0.020883445218093315,0,0.0,1.0,3,26.0
