step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
550.0,22,783.0,27.964285714285715,1.220902616746008,14,1137.0,0.01713779568796177,4,115.0,0.0,18,1252.0
555.0,15,646.0,21.533333333333335,3.433593065151328,9,875.0,0.10848120001465653,2,112.0,0.41833310369126897,11,987.0
560.0,12,519.0,16.741935483870968,4.031815338644231,9,924.0,0.08562299578756571,2,122.0,0.525859601567765,11,1046.0
565.0,15,585.0,18.28125,3.3721859216397947,11,981.0,0.12692562492168002,3,131.0,0.31443937567602703,14,1112.0
570.0,18,661.0,19.441176470588236,2.56120182002371,12,1042.0,0.059609069340349354,4,147.0,0.4140920300020178,16,1189.0
575.0,20,738.0,21.705882352941178,2.3947221106378573,15,1284.0,0.0552517416460119,3,151.0,0.08243862911937014,18,1435.0
580.0,26,843.0,24.085714285714285,2.8485076804345186,18,1373.0,0.05104341612028849,3,166.0,0.1940172905244054,21,1539.0
585.0,26,964.0,26.77777777777778,2.1349005801527294,18,1463.0,0.0004706118704654359,3,181.0,0.18460868475938041,21,1644.0
590.0,28,1103.0,30.63888888888889,2.380819918302309,19,1558.0,0.0,4,201.0,0.0,23,1759.0
595.0,28,1243.0,35.51428571428571,1.8347144477253363,19,1653.0,0.04411142224211968,4,221.0,0.12659541751400244,23,1874.0
600.0,27,1183.0,33.8,1.8403297938993055,19,1748.0,0.05056568467558259,2,132.0,0.27840095589656977,21,1880.0
605.0,19,501.0,13.54054054054054,3.078696660040811,11,1422.0,0.11104784732052507,2,51.0,0.0,13,1473.0
610.0,15,481.0,13.0,6.150625746717233,8,1044.0,0.18835856492186911,2,65.0,0.5550927888025008,10,1109.0
615.0,18,559.0,15.108108108108109,6.060243867745804,10,1052.0,0.0007585297371286257,2,75.0,0.6487891447546067,12,1127.0
620.0,20,651.0,18.083333333333332,4.533211138913206,10,1102.0,0.04029584131199865,5,92.0,0.23893842790728004,15,1194.0
625.0,22,755.0,25.166666666666668,2.8328757395599697,10,1152.0,0.08977600379219476,7,122.0,0.15033392716780145,17,1274.0
630.0,21,657.0,22.655172413793103,1.7856752825640811,7,933.0,0.08953361906229133,9,163.0,1.604204680251245e-05,16,1096.0
635.0,18,413.0,14.241379310344827,2.466932203307515,5,853.0,0.2520429311290305,9,210.0,0.14815469492950992,14,1063.0
640.0,15,317.0,9.90625,2.6500097283278876,5,849.0,0.028649278861223662,9,255.0,0.2152665893118195,14,1104.0
645.0,18,396.0,11.647058823529411,2.8258456644652066,8,1092.0,0.1369688195617431,10,303.0,0.1553113505071369,18,1395.0
650.0,23,411.0,11.108108108108109,2.4603495949414236,8,1025.0,0.1705502877347653,12,358.0,0.001506017440762404,20,1383.0
655.0,28,541.0,14.621621621621621,2.423918785909024,11,1055.0,0.00043835324710780416,13,422.0,0.0665358740340777,24,1477.0
660.0,24,607.0,15.564102564102564,3.04380690104117,6,1073.0,0.1848968416166337,14,488.0,0.06364326397885169,20,1561.0
665.0,21,492.0,11.44186046511628,3.581820505678491,3,1056.0,0.08603575268973847,13,468.0,0.173028781838366,16,1524.0
670.0,17,539.0,13.146341463414634,4.375302242876123,4,1254.0,0.31120130037331717,13,496.0,0.08915388109470017,17,1750.0
675.0,22,635.0,15.487804878048781,3.729534234461094,6,1445.0,0.1751493488051313,15,567.0,0.1848299176259202,21,2012.0
680.0,30,762.0,18.585365853658537,1.8693981986478525,9,1487.0,0.10519558471263973,19,651.0,0.00030931620911615345,28,2138.0
685.0,24,593.0,13.790697674418604,3.197658156872626,10,1537.0,0.10826887951390834,11,490.0,0.10195399751972115,21,2027.0
690.0,27,713.0,14.854166666666666,4.610386170432449,11,1594.0,0.25594760460583216,12,475.0,0.10081416764990588,23,2069.0
695.0,25,823.0,16.46,4.2197054548144814,11,1649.0,0.2438424852753787,12,520.0,0.0884725666565052,23,2169.0
