step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
135.0,22,666.0,10.571428571428571,5.507949213830454,1,13.0,0.49559514136426047,6,164.0,0.13451724108026306,0,4.0,0.6792171938443354,1,14.0,0.3446968700116706,2,29.0,0.25192539214528914,1,134.0,0.4426443861667652,1,0.0,0.33694253612579333,9,454.0,0.11013287866459348,1,20.0,0.6798915886293906,22,832.0
140.0,29,792.0,12.375,6.123686855451233,3,24.0,0.2610252385104873,9,204.0,0.09302787675700024,1,7.0,0.7074205889781477,1,5.0,0.46198465914049197,2,41.0,0.6480162452146107,2,34.0,0.42007127750377443,0,0.0,0.7846229716250286,9,490.0,0.09321784565911989,1,25.0,0.7449250982553407,28,830.0
145.0,34,936.0,13.970149253731343,4.584233409365039,3,39.0,0.37851755709008844,9,249.0,0.06668831128127659,2,13.0,0.14370285409863773,2,10.0,0.31024234791467536,3,54.0,0.6106979811416663,4,49.0,0.31712929827014213,0,0.0,0.9267955500987013,9,535.0,0.02035795606290538,2,31.0,0.4668539138645675,34,980.0
150.0,46,1102.0,15.971014492753623,2.8081137772303806,4,55.0,0.197628398448799,10,297.0,5.592327916037133e-05,5,34.0,0.021499991973778,0,0.0,0.7209694136520534,5,71.0,0.41178624915084716,5,64.0,0.02592432645360964,0,0.0,0.8143520868538285,9,580.0,0.07694649406070503,8,60.0,0.22164617245569931,46,1161.0
155.0,48,1224.0,17.0,2.432182926915262,1,39.0,0.2546356267492438,10,347.0,0.06879939250852102,5,59.0,0.16144621881203713,0,0.0,0.9689985338539736,4,24.0,0.07835194808168067,8,99.0,3.9230640661170106e-05,0,2.0,0.6996373680096604,10,625.0,0.08603190258185163,10,107.0,0.16725256451908452,48,1302.0
160.0,48,1395.0,19.10958904109589,3.1771969581801653,1,21.0,0.26079186687567635,6,314.0,0.39221949258270306,5,84.0,0.2582568031915735,0,0.0,0.8144042123535924,7,59.0,0.060049696768589414,8,141.0,0.06556327437058881,1,3.0,0.592587684199744,9,672.0,0.21776492429420258,11,161.0,0.08321749440611616,48,1455.0
165.0,47,1511.0,19.88157894736842,3.927912919670805,2,6.0,0.5117756963027049,6,344.0,0.42981851412258815,0,37.0,0.6755376156854753,0,0.0,0.9657437640760582,7,92.0,0.11996767693747837,8,181.0,0.10388260262952079,2,10.0,0.32326068602968333,9,717.0,0.23390118023404935,13,219.0,0.0002550327641093938,47,1606.0
170.0,39,1046.0,13.584415584415584,3.818543949744594,1,11.0,0.7416755585881232,7,379.0,0.2638609336537063,0,18.0,0.8461478111249224,1,1.0,0.20573460310637248,6,115.0,0.23964690701475191,8,221.0,0.10297789653252622,2,20.0,0.1272044995317828,1,408.0,0.25929754519178194,13,284.0,0.0,39,1457.0
175.0,36,928.0,11.6,4.280796027334761,1,12.0,0.6185769763358634,10,422.0,0.11599769837612253,1,20.0,0.5999973204771402,2,8.0,0.2038178699070651,0,65.0,0.34243050744273806,8,263.0,0.17129080409138187,4,37.0,0.4078876901376405,1,162.0,0.39386021820866435,9,268.0,0.2298202642184705,36,1257.0
180.0,28,481.0,5.865853658536586,5.617347766762251,1,17.0,0.5841591301326885,4,211.0,0.19548475959353664,3,33.0,0.35783909166905437,2,20.0,0.6039133603283127,2,15.0,0.484887042522172,2,147.0,0.48892990230435784,3,54.0,0.4488346701366549,2,157.0,0.31181772677208436,9,274.0,0.34178708636251126,28,928.0
